pointcall_outdate,different date if any,captain_name,different capt if any,ship_name,different ship_name if any,ship_homeport,different homeport if any,observations,geniève (pintes de Paris),eau-de-vie (pintes de Paris),Taffia (pintes de Paris),tabac en feuilles (livres poids),thé (livres poids),corinthes (livres poids),vin rouge (pintes),vin fin (pintes),vin (barriques),vin (pots),liqueurs (pintes),tabac en poudre (livre poids),tabac fabriqué (livres poids),tabac en côtes (livres poids),drogues (livres poids),rhubarbre (livres poids),amidon (livres poids),café (livres poids),sucre brut (livres poids),sucre rafiné (livres),sucre en pain (livres poids),mousseline (livres poids),mousseline (livres tounois),mousseline des Indes (livres tournois),mousselines et mouchoirs (livres tournois),mouchoirs de mousseline (livres poids),mouchoirs de mousselin (valeur en £-stg),mouchoirs de soie (livres poids),mouchoirs de soie (livres tournois),perses (livres poids),nankins (livres poids),nankins (pièces),mouchoirs de Bandannoes (livres poids),Bandanoes (livres poids),bandanoes (valeur livres tournois),Bandanoes (pièces),Dimity (?) (livres poids),crêpes (livres poids),Soie des Indes (livres poids),soie et mousseline (livres tournois),marchandises des Indes (livres tournois),soieries (livres tournois),Jalap (livres poids),Taffetas (livres poids),Cambray (en livres tournois),Cambray (en £ stg),cambray (livres poids),Gauzes (livres poids),mercerie fine (livres poids),sené (livres poids),nacres de perle (livres tournois),pots de vess (en bouteiilles) /  potjevleesch???,porcelaine (livres tournois),voiture,Chocolat (livres poids),cartes à jouer (en livres poids),poudre à poudrer (livres poids),ship_id,ship_tonnage,pointcall_name,homeport_uhgs_id,ship_flag_standardized_fr,source_doc_id,homeport_lat,homeport_long,homeport_standardized_fr,mois,outdate,homeport_geom4326,homeport_comte,homeport_substate_1789_fr,homeport_state_1789_fr,pointcall_uhgs_id,pointcall_toponyme_fr,pointcall_toponyme_en,pointcall_lat,pointcall_long,pointcall_substate_1789_fr,pointcall_state_1789_fr,pointcall_partner_balance_1789,pointcall_partner_balance_supp_1789,pointcall_geom4326,shipment_price
1787=09=07,,"Rogers, John",,Aventure,,Douvres,,NO MANUSCRIPT FOR THIS MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000821N,12,Lisbonne [mais: Angleterre],A0382747,britannique,111280,"51,133,333","1,3",Douvres,9,1787-09-07,POINT (1.3 51.133333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),6414
1787=08=30,,"Stericker, Jean",,Joseph,,Douvres,,NOT in the Manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0007375N,12,Lisbonne [mais: Angleterre],A0382747,britannique,111228,"51,133,333","1,3",Douvres,8,1787-08-30,POINT (1.3 51.133333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),6414
1787=08=29,,"Panell, Henry","Pascal, Henry",Argus,,Douvres,,,100,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000731N,12,Lisbonne [mais: Angleterre],A0382747,britannique,111218,"51,133,333","1,3",Douvres,8,1787-08-29,POINT (1.3 51.133333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),6426
1787=08=25,,"Waller, Thomas",,Amitié,,Douvres,,,400,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000704N,12,Lisbonne [mais: Angleterre],A0382747,britannique,111200,"51,133,333","1,3",Douvres,8,1787-08-25,POINT (1.3 51.133333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),6709
1787=08=13,,"Brookman, David","Brokman, David (spelling?)",Mouche,,Douvres,,8 ballots mousselines,,,,,,,,,,,,,,,,,,,,,,,5 600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0003904N,12,Lisbonne [mais: Angleterre],A0382747,britannique,111120,"51,133,333","1,3",Douvres,8,1787-08-13,POINT (1.3 51.133333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),6709
1787=08=13,,"Middleton, John",,Hirondelle,,Douvres,,,40,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000061N,12,Lisbonne [mais: Angleterre],A0382747,britannique,111114,"51,133,333","1,3",Douvres,8,1787-08-13,POINT (1.3 51.133333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),6462
1787=08=06,,"Paschall, Henri","Pascal, Henry",Hagus,,Douvres,,,140,60,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0003086N,12,Lisbonne [mais: Angleterre],A0382747,britannique,111077,"51,133,333","1,3",Douvres,8,1787-08-06,POINT (1.3 51.133333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),6492
1787=11=19,,"Nesh, Elie",,Bonne Intention,,Rye,,NO MANUSCRIPT FOR THIS MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000828N,12,Lisbonne [mais: Angleterre],A0384561,britannique,111709,"50,952,079","733,995",Rye,11,1787-11-19,POINT (0.733995 50.952079),Sussex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),6492
1787=12=11,,"Wood, William",,Liberté,,Rye,,,,,520,3 000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000612N,12,Lisbonne [mais: Angleterre],A0384561,britannique,111849,"50,952,079","733,995",Rye,12,1787-12-11,POINT (0.733995 50.952079),Sussex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),7136
1787=08=30,,"Nash, Elie",,Bonne Intention,,Rye,,,1 200,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000828N,12,Lisbonne [mais: Angleterre],A0384561,britannique,111226,"50,952,079","733,995",Rye,8,1787-08-30,POINT (0.733995 50.952079),Sussex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),8198
1787=06=20,,"Nash, Elie",,Bonne Intention,,Rye,,,,,40,,,1 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000828N,12,Lisbonne [mais: Angleterre],A0384561,britannique,110805,"50,952,079","733,995",Rye,6,1787-06-20,POINT (0.733995 50.952079),Sussex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),7915
1787=06=09,,"Nash, Elie",,Bonne Intention,,Rey,Rye,Q tabac incertain (page folded),20,,60,4 000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000828N,12,Lisbonne [mais: Angleterre],A0384561,britannique,110748,"50,952,079","733,995",Rye,6,1787-06-09,POINT (0.733995 50.952079),Sussex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),7590
1787=04=07,,"Green, Thomas",,Bonne Intention,,Rye,,NOT in the Manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000828N,12,Lisbonne [mais: Angleterre],A0384561,britannique,110387,"50,952,079","733,995",Rye,4,1787-04-07,POINT (0.733995 50.952079),Sussex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),7590
1787=03=19,,"Chanler, Richard","Chandler, Richard",Deux Frères,,Rey,,,,,,1 500,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0002013N,12,Lisbonne [mais: Angleterre],A0384561,britannique,110195,"50,952,079","733,995",Rye,3,1787-03-19,POINT (0.733995 50.952079),Sussex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),6690
1787=02=15,,"Nash, Elie",,Bonne Intention,,Rye,,doute sur unité mesure Cambray,2 400,2 200,20,2 000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,0000828N,12,Lisbonne [mais: Angleterre],A0384561,britannique,109982,"50,952,079","733,995",Rye,2,1787-02-15,POINT (0.733995 50.952079),Sussex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),9077
1787=01=13,,"Charvell, Richard","Charval, Richard (spelling?)",Effort,,Rye,,,,280,720,4 000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0002117N,12,Lisbonne [mais: Angleterre],A0384561,britannique,109790,"50,952,079","733,995",Rye,1,1787-01-13,POINT (0.733995 50.952079),Sussex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),9077
1787=06=23,,"Cornby, Samuel",,Marchand de Norwich,,Yarmouth,,NOT in the Manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0003522N,130,Ostende,A0388692,britannique,110818,"50,7","-1,5",Yarmouth,6,1787-06-23,POINT (-1.5 50.7),Hampshire,Angleterre,Grande-Bretagne,A0049808,Ostende,Ostend,"51,216,667","2,916,667",Pays-Bas autrichiens,Autriche,Etats de l'Empereur,Etranger,POINT (2.916667 51.216667),9077
1787=01=26,,"Brooker, William",,Happy Return,Heureux retour,Yarmouth,,,40,,,,,18 000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001103N,12,Lisbonne [mais: Angleterre],A0388692,britannique,109858,"50,7","-1,5",Yarmouth,1,1787-01-26,POINT (-1.5 50.7),Hampshire,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),7684
1787=10=30,,"Warren, Thomas",,Actif,,Yarmouth,,NOT in the Manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001283N,45,Yarmouth,A0388692,britannique,111620,"50,7","-1,5",Yarmouth,10,1787-10-30,POINT (-1.5 50.7),Hampshire,Angleterre,Grande-Bretagne,A0388692,Yarmouth,Yarmouth,"50,7","-1,5",Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-1.5 50.7),7684
1787=08=29,,"Dunn, George",,Actif,,Yarmouth,,NOT in the Manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001283N,45,Yarmouth,A0388692,britannique,111222,"50,7","-1,5",Yarmouth,8,1787-08-29,POINT (-1.5 50.7),Hampshire,Angleterre,Grande-Bretagne,A0388692,Yarmouth,Yarmouth,"50,7","-1,5",Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-1.5 50.7),7684
1787=06=30,,"Appleton, Jean",,Sommersett,,Reculver,,,1 400,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001282N,12,Lisbonne [mais: Angleterre],A0391370,britannique,110847,"51,366,667","1,2",Reculvers,6,1787-06-30,POINT (1.2 51.366667),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),8711
1787=03=29,1787=03=28,"Appleton, John",,Sommersett,,Reculver,,,1 000,800,,1 000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001282N,12,Lisbonne [mais: Angleterre],A0391370,britannique,110278,"51,366,667","1,2",Reculvers,3,1787-03-29,POINT (1.2 51.366667),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),7514
1787=02=27,,"Appleton, John",,Sommersett,,Reculver,,,1 020,100,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001282N,12,Lisbonne [mais: Angleterre],A0391370,britannique,110058,"51,366,667","1,2",Reculvers,2,1787-02-27,POINT (1.2 51.366667),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),6699
1787=07=27,,"Clayson, Edward",,Meme,,Deal,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0002853N,12,Lisbonne [mais: Angleterre],A0386686,britannique,111018,"51,216,667","1,4",Deal,7,1787-07-27,POINT (1.4 51.216667),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),6121
1787=04=04,,"Pritchard, Thomas",,Tigre,,Deal,,,420,1 160,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000468N,12,Lisbonne [mais: Angleterre],A0386686,britannique,110343,"51,216,667","1,4",Deal,4,1787-04-04,POINT (1.4 51.216667),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),6971
1787=09=20,,"Clarenball, James",,Meme,,Deal,,NO MANUSCRIPT FOR THIS MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0002853N,12,Deal,A0386686,britannique,111394,"51,216,667","1,4",Deal,9,1787-09-20,POINT (1.4 51.216667),Kent,Angleterre,Grande-Bretagne,A0386686,Deal,Deal,"51,216,667","1,4",Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (1.4 51.216667),6971
1787=12=21,,"West, John",,Same,Meme,Deal,,,1 540,600,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0002853N,12,Lisbonne [mais: Angleterre],A0386686,britannique,111927,"51,216,667","1,4",Deal,12,1787-12-21,POINT (1.4 51.216667),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),7525
1787=01=03,,"Gardner, Edward",,Bonne Intention,,Deal,,,3 520,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0009845N,12,Lisbonne [mais: Angleterre],A0386686,britannique,109739,"51,216,667","1,4",Deal,1,1787-01-03,POINT (1.4 51.216667),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),8482
1787=12=12,1787=12=13,"Brockman, William",,Bonne Intention,,Deal,,,1 000,800,600,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0009845N,12,Lisbonne [mais: Angleterre],A0386686,britannique,111864,"51,216,667","1,4",Deal,12,1787-12-12,POINT (1.4 51.216667),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),7263
1787=12=11,,"Kerrish, John",,Tar,,Deal,,,840,1 400,200,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000615N,12,Lisbonne [mais: Angleterre],A0386686,britannique,111850,"51,216,667","1,4",Deal,12,1787-12-11,POINT (1.4 51.216667),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),7286
1787=12=10,,"Kirkaldie, John",,Bonne Intention,,Deal,,,1 460,340,520,3 000,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0009845N,12,Lisbonne [mais: Angleterre],A0386686,britannique,111833,"51,216,667","1,4",Deal,12,1787-12-10,POINT (1.4 51.216667),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),8320
1787=12=07,,"Wells, Richard",,Joséphine,,Deal,,,3 000,11 600,600,,1 080,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0002714N,12,Lisbonne [mais: Angleterre],A0386686,britannique,111820,"51,216,667","1,4",Deal,12,1787-12-07,POINT (1.4 51.216667),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),16218
1787=11=30,,"Barlow, John",,Fanny,,Deal,,NO MANUSCRIPT FOR THIS MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0002782N,12,Lisbonne [mais: Angleterre],A0386686,britannique,111770,"51,216,667","1,4",Deal,11,1787-11-30,POINT (1.4 51.216667),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),16218
1787=11=27,,"Parsons, Bernard",,Bonne Intention,,Deal,,NO MANUSCRIPT FOR THIS MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0009845N,12,Lisbonne [mais: Angleterre],A0386686,britannique,111756,"51,216,667","1,4",Deal,11,1787-11-27,POINT (1.4 51.216667),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),16218
1787=11=24,,"Kirkaldie, John",,Bonne Intention de Deal,,Deal,,NO MANUSCRIPT FOR THIS MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0009845N,12,Lisbonne [mais: Angleterre],A0386686,britannique,111744,"51,216,667","1,4",Deal,11,1787-11-24,POINT (1.4 51.216667),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),16218
1787=11=20,,"Randall, Richard",,Hawk,,Avin [Deal],,NO MANUSCRIPT FOR THIS MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0002233N,12,Göteborg [mais: Angleterre],A0386686,britannique,111721,"51,216,667","1,4",Deal,11,1787-11-20,POINT (1.4 51.216667),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),16218
1787=10=31,,"Thompson, Jean",,Bonne Intention,,Deal,,,320,400,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0009845N,12,Lisbonne [mais: Angleterre],A0386686,britannique,111627,"51,216,667","1,4",Deal,10,1787-10-31,POINT (1.4 51.216667),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),7627
1787=10=27,,"Pearsons, George","Parson, George (spelling?)",Bonne Intention,,Deal,,,400,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0009856N,12,Lisbonne [mais: Angleterre],A0386686,britannique,111604,"51,216,667","1,4",Deal,10,1787-10-27,POINT (1.4 51.216667),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),7911
1787=10=19,,"Jarnes, Edward","Jarvis, Edward",Gillet Rouge,,Deal,,,1 400,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000537N,12,Lisbonne [mais: Angleterre],A0386686,britannique,111578,"51,216,667","1,4",Deal,10,1787-10-19,POINT (1.4 51.216667),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),8265
1787=10=19,,"Selth, Richard",,Meme,,Deal,,,1 600,400,,2 000,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0002853N,12,Lisbonne [mais: Angleterre],A0386686,britannique,111575,"51,216,667","1,4",Deal,10,1787-10-19,POINT (1.4 51.216667),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),8023
1787=10=10,,"Thompson, Jean",,Bonne Intention,,Deal,,,3 600,760,580,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0009845N,12,Lisbonne [mais: Angleterre],A0386686,britannique,111519,"51,216,667","1,4",Deal,10,1787-10-10,POINT (1.4 51.216667),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),9373
1787=09=15,,"Lambert, Richard",,Hollandois,,Deal,,NO MANUSCRIPT FOR THIS MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0002826N,12,Lisbonne [mais: Angleterre],A0386686,britannique,111358,"51,216,667","1,4",Deal,9,1787-09-15,POINT (1.4 51.216667),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),9373
1787=10=22,,"Parsons, Bernard",,Meme,,Deal,,,2 800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0002853N,12,Lisbonne [mais: Angleterre],A0386686,britannique,111588,"51,216,667","1,4",Deal,10,1787-10-22,POINT (1.4 51.216667),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),8901
1787=09=13,,"Williams, John",,Bonne Intention,,Deal,,NO MANUSCRIPT FOR THIS MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0009845N,12,Lisbonne [mais: Angleterre],A0386686,britannique,111335,"51,216,667","1,4",Deal,9,1787-09-13,POINT (1.4 51.216667),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),8901
1787=09=11,,"Adams, William",,Bonne Intention,,Deal,,NO MANUSCRIPT FOR THIS MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0009845N,12,Lisbonne [mais: Angleterre],A0386686,britannique,111311,"51,216,667","1,4",Deal,9,1787-09-11,POINT (1.4 51.216667),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),8901
1787=09=06,,"Watson, Thomas",,Bonne Intention,,Deal,,NO MANUSCRIPT FOR THIS MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0009855N,12,Lisbonne [mais: Angleterre],A0386686,britannique,111265,"51,216,667","1,4",Deal,9,1787-09-06,POINT (1.4 51.216667),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),8901
1787=08=30,,"Hart, William",,Bonne Intention,,Deal,,,2 000,200,80,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0009845N,12,Lisbonne [mais: Angleterre],A0386686,britannique,111224,"51,216,667","1,4",Deal,8,1787-08-30,POINT (1.4 51.216667),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),7757
1787=08=14,,"Hart, William",,Bonne Intention,,Deal,,,1 640,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0009845N,12,Lisbonne [mais: Angleterre],A0386686,britannique,111124,"51,216,667","1,4",Deal,8,1787-08-14,POINT (1.4 51.216667),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),7946
1787=08=13,,"Dixon, Thomas",,Martin,,Deal,,,320,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000511N,12,Lisbonne [mais: Angleterre],A0386686,britannique,111118,"51,216,667","1,4",Deal,8,1787-08-13,POINT (1.4 51.216667),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),6695
